40689
{-58.467983, -48.402988, 37.672276},{-50.716511, -41.64579, 40},{-55.212563, -37.939728, 40}
{56.034008, -56.563969, 5.138855},{59.161701, -63.209599, 8.343874},{49.781162, -60.410141, 5.138855}
{61.418091, -52.409733, 5.138855},{65.013115, -58.694778, 8.343874},{56.034008, -56.563969, 5.138855}
{66.642532, -47.378468, 5.138855},{70.691032, -53.226814, 8.343874},{61.418091, -52.409733, 5.138855}
{71.207863, -41.899471, 5.138855},{75.652626, -47.272247, 8.343874},{66.642532, -47.378468, 5.138855}
{75.174591, -35.972588, 5.138855},{79.963654, -40.830921, 8.343874},{71.207863, -41.899471, 5.138855}
{78.501198, -29.6642, 5.138855},{83.57901, -33.974972, 8.343874},{75.174591, -35.972588, 5.138855}
{81.053497, -23.280008, 5.138855},{86.352844, -27.036642, 8.343874},{78.501198, -29.6642, 5.138855}
{83.01786, -16.132513, 5.138855},{88.487709, -19.268757, 8.343874},{81.053497, -23.280008, 5.138855}
{84.058792, -9.104092, 5.138855},{89.618996, -11.63028, 8.343874},{83.01786, -16.132513, 5.138855}
{84.198311, -1.975551, 5.138855},{89.770622, -3.882994, 8.343874},{84.058792, -9.104092, 5.138855}
{83.414948, 5.111627, 5.138855},{88.919258, 3.81934, 8.343874},{84.198311, -1.975551, 5.138855}
{81.777489, 12.052024, 5.138855},{87.139671, 11.362152, 8.343874},{83.414948, 5.111627, 5.138855}
{79.361656, 18.761774, 5.138855},{84.514153, 18.654297, 8.343874},{81.777489, 12.052024, 5.138855}
{76.283997, 25.083855, 5.138855},{81.169357, 25.525124, 8.343874},{79.361656, 18.761774, 5.138855}
{72.62986, 30.967628, 5.138855},{77.198044, 31.9196, 8.343874},{76.283997, 25.083855, 5.138855}
{68.141701, 36.749535, 5.138855},{72.32032, 38.203365, 8.343874},{72.62986, 30.967628, 5.138855}
{63.097839, 41.956997, 5.138855},{66.838661, 43.862831, 8.343874},{68.141701, 36.749535, 5.138855}
{57.594963, 46.493019, 5.138855},{60.858147, 48.792568, 8.343874},{63.097839, 41.956997, 5.138855}
{51.633312, 50.407169, 5.138855},{54.379036, 53.046463, 8.343874},{57.594963, 46.493019, 5.138855}
{45.306026, 53.698792, 5.138855},{47.502548, 56.623795, 8.343874},{51.633312, 50.407169, 5.138855}
{38.702095, 56.393749, 5.138855},{40.325409, 59.55267, 8.343874},{45.306026, 53.698792, 5.138855}
{31.898207, 58.536823, 5.138855},{32.93095, 61.881756, 8.343874},{38.702095, 56.393749, 5.138855}
{25.086729, 60.154537, 5.138855},{25.52825, 63.639889, 8.343874},{32.93095, 61.881756, 8.343874}
{17.924435, 61.381638, 5.138855},{17.744278, 64.973495, 8.343874},{25.52825, 63.639889, 8.343874}
{10.836355, 62.192333, 5.138855},{10.040965, 65.854561, 8.343874},{17.744278, 64.973495, 8.343874}
{3.717357, 62.662056, 5.138855},{2.304049, 66.365051, 8.343874},{10.040965, 65.854561, 8.343874}
{-3.200186, 62.833561, 5.138855},{-5.213925, 66.551445, 8.343874},{2.304049, 66.365051, 8.343874}
{-10.549207, 62.742744, 5.138855},{-13.20083, 66.452751, 8.343874},{-5.213925, 66.551445, 8.343874}
{-17.673737, 62.365948, 5.138855},{-20.943756, 66.043243, 8.343874},{-13.20083, 66.452751, 8.343874}
{-24.773222, 61.66177, 5.138855},{-28.659466, 65.277946, 8.343874},{-20.943756, 66.043243, 8.343874}
{-31.825302, 60.582829, 5.138855},{-36.323654, 64.105354, 8.343874},{-28.659466, 65.277946, 8.343874}
{-38.798218, 59.07663, 5.138855},{-43.901806, 62.468418, 8.343874},{-36.323654, 64.105354, 8.343874}
{-45.648834, 57.088089, 5.138855},{-51.347046, 60.307278, 8.343874},{-43.901806, 62.468418, 8.343874}
{-52.319908, 54.562798, 5.138855},{-58.59716, 57.562794, 8.343874},{-51.347046, 60.307278, 8.343874}
{-58.738468, 51.452789, 5.138855},{-65.572838, 54.182842, 8.343874},{-58.59716, 57.562794, 8.343874}
{-64.991325, 47.606647, 5.138855},{-72.368439, 50.002861, 8.343874},{-65.572838, 54.182842, 8.343874}
{-70.375443, 43.452473, 5.138855},{-78.219887, 45.48811, 8.343874},{-72.368439, 50.002861, 8.343874}
{-75.599838, 38.421139, 5.138855},{-83.897751, 40.020061, 8.343874},{-78.219887, 45.48811, 8.343874}
{-80.165192, 32.942162, 5.138855},{-88.859375, 34.065521, 8.343874},{-83.897751, 40.020061, 8.343874}
{-84.13192, 27.015278, 5.138855},{-93.170403, 27.624193, 8.343874},{-88.859375, 34.065521, 8.343874}
{-87.458519, 20.706884, 5.138855},{-96.785751, 20.768242, 8.343874},{-93.170403, 27.624193, 8.343874}
{-90.010811, 14.322687, 5.138855},{-99.559578, 13.829906, 8.343874},{-96.785751, 20.768242, 8.343874}
{-91.975204, 7.175217, 5.138855},{-101.694473, 6.062046, 8.343874},{-99.559578, 13.829906, 8.343874}
{-93.016113, 0.146779, 5.138855},{-102.825729, -1.576449, 8.343874},{-101.694473, 6.062046, 8.343874}
{-93.155647, -6.981762, 5.138855},{-102.977371, -9.323735, 8.343874},{-102.825729, -1.576449, 8.343874}
{-92.372284, -14.068941, 5.138855},{-102.126015, -17.026072, 8.343874},{-102.977371, -9.323735, 8.343874}
{-90.734802, -21.009333, 5.138855},{-100.346405, -24.568876, 8.343874},{-102.126015, -17.026072, 8.343874}
{-88.318947, -27.719074, 5.138855},{-97.720856, -31.861013, 8.343874},{-100.346405, -24.568876, 8.343874}
{-85.241325, -34.04118, 5.138855},{-94.376106, -38.731869, 8.343874},{-88.318947, -27.719074, 5.138855}
{-81.587166, -39.924942, 5.138855},{-90.40477, -45.126331, 8.343874},{-85.241325, -34.04118, 5.138855}
{-77.09903, -45.706844, 5.138855},{-85.527069, -51.410091, 8.343874},{-81.587166, -39.924942, 5.138855}
{-72.055138, -50.914345, 5.138855},{-80.045372, -57.069595, 8.343874},{-77.09903, -45.706844, 5.138855}
{-58.708912, -48.613014, 2.405007},{-66.552269, -55.450314, 5.138855},{-63.713108, -44.488091, 2.405007}
{-53.287521, -52.172485, 2.405007},{-60.590637, -59.364487, 5.138855},{-58.708912, -48.613014, 2.405007}
{-47.533611, -55.165825, 2.405007},{-54.263351, -62.656116, 5.138855},{-53.287521, -52.172485, 2.405007}
{-41.528126, -57.616554, 2.405007},{-47.65942, -65.351059, 5.138855},{-47.533611, -55.165825, 2.405007}
{-35.340813, -59.565407, 2.405007},{-40.855534, -67.494118, 5.138855},{-41.528126, -57.616554, 2.405007}
{-29.146576, -61.03656, 2.405007},{-34.044041, -69.11187, 5.138855},{-35.340813, -59.565407, 2.405007}
{-22.633337, -62.152451, 2.405007},{-26.881758, -70.338959, 5.138855},{-29.146576, -61.03656, 2.405007}
{-16.187578, -62.889679, 2.405007},{-19.793678, -71.149651, 5.138855},{-22.633337, -62.152451, 2.405007}
{-9.713702, -63.316837, 2.405007},{-12.67468, -71.619377, 5.138855},{-16.187578, -62.889679, 2.405007}
{-3.423033, -63.472805, 2.405007},{-5.757143, -71.790886, 5.138855},{-9.713702, -63.316837, 2.405007}
{3.26003, -63.390247, 2.405007},{1.591888, -71.700104, 5.138855},{-3.423033, -63.472805, 2.405007}
{9.738929, -63.047546, 2.405007},{8.716411, -71.32325, 5.138855},{3.26003, -63.390247, 2.405007}
{16.195053, -62.407166, 2.405007},{15.815889, -70.619057, 5.138855},{9.738929, -63.047546, 2.405007}
{22.608082, -61.425987, 2.405007},{22.867977, -69.540108, 5.138855},{16.195053, -62.407166, 2.405007}
{28.94911, -60.056297, 2.405007},{29.840891, -68.033928, 5.138855},{22.608082, -61.425987, 2.405007}
{35.178932, -58.24799, 2.405007},{36.691517, -66.045418, 5.138855},{28.94911, -60.056297, 2.405007}
{41.24548, -55.951542, 2.405007},{43.362595, -63.52013, 5.138855},{35.178932, -58.24799, 2.405007}
{47.082397, -53.123379, 2.405007},{49.781162, -60.410141, 5.138855},{41.24548, -55.951542, 2.405007}
{52.768608, -49.625748, 2.405007},{56.034008, -56.563969, 5.138855},{47.082397, -53.123379, 2.405007}
{57.664787, -45.847969, 2.405007},{61.418091, -52.409733, 5.138855},{52.768608, -49.625748, 2.405007}
{62.415791, -41.272636, 2.405007},{66.642532, -47.378468, 5.138855},{57.664787, -45.847969, 2.405007}
{66.567413, -36.290146, 2.405007},{71.207863, -41.899471, 5.138855},{62.415791, -41.272636, 2.405007}
{70.174675, -30.900358, 2.405007},{75.174591, -35.972588, 5.138855},{66.567413, -36.290146, 2.405007}
{73.199821, -25.163633, 2.405007},{78.501198, -29.6642, 5.138855},{70.174675, -30.900358, 2.405007}
{75.520836, -19.357977, 2.405007},{81.053497, -23.280008, 5.138855},{73.199821, -25.163633, 2.405007}
{77.30719, -12.858188, 2.405007},{83.01786, -16.132513, 5.138855},{75.520836, -19.357977, 2.405007}
{78.253792, -6.466681, 2.405007},{84.058792, -9.104092, 5.138855},{77.30719, -12.858188, 2.405007}
{78.380669, 0.015872, 2.405007},{84.198311, -1.975551, 5.138855},{78.253792, -6.466681, 2.405007}
{77.668289, 6.46081, 2.405007},{83.414948, 5.111627, 5.138855},{78.380669, 0.015872, 2.405007}
{76.179214, 12.772269, 2.405007},{81.777489, 12.052024, 5.138855},{77.668289, 6.46081, 2.405007}
{73.982307, 18.873981, 2.405007},{79.361656, 18.761774, 5.138855},{76.179214, 12.772269, 2.405007}
{71.18354, 24.623156, 2.405007},{76.283997, 25.083855, 5.138855},{73.982307, 18.873981, 2.405007}
{67.860542, 29.973742, 2.405007},{72.62986, 30.967628, 5.138855},{71.18354, 24.623156, 2.405007}
{63.779102, 35.231693, 2.405007},{68.141701, 36.749535, 5.138855},{67.860542, 29.973742, 2.405007}
{59.192314, 39.967255, 2.405007},{63.097839, 41.956997, 5.138855},{63.779102, 35.231693, 2.405007}
{54.18811, 44.092224, 2.405007},{57.594963, 46.493019, 5.138855},{59.192314, 39.967255, 2.405007}
{48.766705, 47.651676, 2.405007},{51.633312, 50.407169, 5.138855},{54.18811, 44.092224, 2.405007}
{43.012798, 50.645012, 2.405007},{45.306026, 53.698792, 5.138855},{48.766705, 47.651676, 2.405007}
{37.007313, 53.095753, 2.405007},{38.702095, 56.393749, 5.138855},{43.012798, 50.645012, 2.405007}
{30.819992, 55.044617, 2.405007},{31.898207, 58.536823, 5.138855},{37.007313, 53.095753, 2.405007}
{24.625771, 56.515736, 2.405007},{25.086729, 60.154537, 5.138855},{31.898207, 58.536823, 5.138855}
{18.112522, 57.631638, 2.405007},{17.924435, 61.381638, 5.138855},{25.086729, 60.154537, 5.138855}
{11.666764, 58.36887, 2.405007},{10.836355, 62.192333, 5.138855},{17.924435, 61.381638, 5.138855}
{5.192888, 58.796024, 2.405007},{3.717357, 62.662056, 5.138855},{10.836355, 62.192333, 5.138855}
{-1.097787, 58.951988, 2.405007},{-3.200186, 62.833561, 5.138855},{3.717357, 62.662056, 5.138855}
{-7.78084, 58.8694, 2.405007},{-10.549207, 62.742744, 5.138855},{-3.200186, 62.833561, 5.138855}
{-14.259745, 58.526749, 2.405007},{-17.673737, 62.365948, 5.138855},{-10.549207, 62.742744, 5.138855}
{-20.715876, 57.886383, 2.405007},{-24.773222, 61.66177, 5.138855},{-17.673737, 62.365948, 5.138855}
{-27.128897, 56.905212, 2.405007},{-31.825302, 60.582829, 5.138855},{-24.773222, 61.66177, 5.138855}
{-33.469925, 55.535507, 2.405007},{-38.798218, 59.07663, 5.138855},{-31.825302, 60.582829, 5.138855}
{-39.699741, 53.727169, 2.405007},{-45.648834, 57.088089, 5.138855},{-38.798218, 59.07663, 5.138855}
{-45.766285, 51.430717, 2.405007},{-52.319908, 54.562798, 5.138855},{-45.648834, 57.088089, 5.138855}
{-51.603195, 48.602539, 2.405007},{-58.738468, 51.452789, 5.138855},{-52.319908, 54.562798, 5.138855}
{-57.289417, 45.104935, 2.405007},{-64.991325, 47.606647, 5.138855},{-58.738468, 51.452789, 5.138855}
{-62.185627, 41.327209, 2.405007},{-70.375443, 43.452473, 5.138855},{-64.991325, 47.606647, 5.138855}
{-66.936584, 36.751816, 2.405007},{-75.599838, 38.421139, 5.138855},{-70.375443, 43.452473, 5.138855}
{-71.088234, 31.769344, 2.405007},{-80.165192, 32.942162, 5.138855},{-75.599838, 38.421139, 5.138855}
{-74.695496, 26.379555, 2.405007},{-84.13192, 27.015278, 5.138855},{-80.165192, 32.942162, 5.138855}
{-77.720634, 20.642826, 2.405007},{-87.458519, 20.706884, 5.138855},{-84.13192, 27.015278, 5.138855}
{-80.041641, 14.837165, 2.405007},{-90.010811, 14.322687, 5.138855},{-87.458519, 20.706884, 5.138855}
{-81.828018, 8.337398, 2.405007},{-91.975204, 7.175217, 5.138855},{-90.010811, 14.322687, 5.138855}
{-82.774605, 1.945876, 2.405007},{-93.016113, 0.146779, 5.138855},{-91.975204, 7.175217, 5.138855}
{-82.901489, -4.536677, 2.405007},{-93.155647, -6.981762, 5.138855},{-93.016113, 0.146779, 5.138855}
{-82.189117, -10.981617, 2.405007},{-92.372284, -14.068941, 5.138855},{-93.155647, -6.981762, 5.138855}
{-80.700027, -17.29307, 2.405007},{-90.734802, -21.009333, 5.138855},{-92.372284, -14.068941, 5.138855}
{-78.50309, -23.394775, 2.405007},{-88.318947, -27.719074, 5.138855},{-90.734802, -21.009333, 5.138855}
{-75.704369, -29.143974, 2.405007},{-85.241325, -34.04118, 5.138855},{-78.50309, -23.394775, 2.405007}
{-72.381348, -34.494549, 2.405007},{-81.587166, -39.924942, 5.138855},{-75.704369, -29.143974, 2.405007}
{-68.299919, -39.752495, 2.405007},{-77.09903, -45.706844, 5.138855},{-72.381348, -34.494549, 2.405007}
{-63.713108, -44.488091, 2.405007},{-72.055138, -50.914345, 5.138855},{-68.299919, -39.752495, 2.405007}
{-50.716511, -41.64579, 0},{-58.708912, -48.613014, 2.405007},{-55.212563, -37.939728, 0}
{-45.845631, -44.843819, 0},{-53.287521, -52.172485, 2.405007},{-50.716511, -41.64579, 0}
{-40.675995, -47.533203, 0},{-47.533611, -55.165825, 2.405007},{-45.845631, -44.843819, 0}
{-35.280331, -49.735077, 0},{-41.528126, -57.616554, 2.405007},{-40.675995, -47.533203, 0}
{-29.721296, -51.486034, 0},{-35.340813, -59.565407, 2.405007},{-35.280331, -49.735077, 0}
{-24.156046, -52.807804, 0},{-29.146576, -61.03656, 2.405007},{-29.721296, -51.486034, 0}
{-18.304188, -53.810383, 0},{-22.633337, -62.152451, 2.405007},{-24.156046, -52.807804, 0}
{-12.512955, -54.472748, 0},{-16.187578, -62.889679, 2.405007},{-18.304188, -53.810383, 0}
{-6.696461, -54.856533, 0},{-9.713702, -63.316837, 2.405007},{-12.512955, -54.472748, 0}
{-1.04457, -54.996662, 0},{-3.423033, -63.472805, 2.405007},{-6.696461, -54.856533, 0}
{4.959869, -54.922489, 0},{3.26003, -63.390247, 2.405007},{-1.04457, -54.996662, 0}
{10.780876, -54.614586, 0},{9.738929, -63.047546, 2.405007},{4.959869, -54.922489, 0}
{16.581423, -54.039234, 0},{16.195053, -62.407166, 2.405007},{10.780876, -54.614586, 0}
{22.343246, -53.157688, 0},{22.608082, -61.425987, 2.405007},{16.581423, -54.039234, 0}
{28.040384, -51.927078, 0},{28.94911, -60.056297, 2.405007},{22.343246, -53.157688, 0}
{33.637608, -50.302395, 0},{35.178932, -58.24799, 2.405007},{28.040384, -51.927078, 0}
{39.088131, -48.239136, 0},{41.24548, -55.951542, 2.405007},{33.637608, -50.302395, 0}
{44.332348, -45.698158, 0},{47.082397, -53.123379, 2.405007},{39.088131, -48.239136, 0}
{49.441162, -42.555687, 0},{52.768608, -49.625748, 2.405007},{44.332348, -45.698158, 0}
{53.840164, -39.161518, 0},{57.664787, -45.847969, 2.405007},{49.441162, -42.555687, 0}
{58.10873, -35.050785, 0},{62.415791, -41.272636, 2.405007},{53.840164, -39.161518, 0}
{61.838779, -30.574234, 0},{66.567413, -36.290146, 2.405007},{58.10873, -35.050785, 0}
{65.07975, -25.731743, 0},{70.174675, -30.900358, 2.405007},{61.838779, -30.574234, 0}
{67.797714, -20.577549, 0},{73.199821, -25.163633, 2.405007},{65.07975, -25.731743, 0}
{69.883041, -15.36142, 0},{75.520836, -19.357977, 2.405007},{67.797714, -20.577549, 0}
{71.487999, -9.521644, 0},{77.30719, -12.858188, 2.405007},{69.883041, -15.36142, 0}
{72.338478, -3.779155, 0},{78.253792, -6.466681, 2.405007},{71.487999, -9.521644, 0}
{72.452469, 2.045135, 0},{78.380669, 0.015872, 2.405007},{72.338478, -3.779155, 0}
{71.812431, 7.835631, 0},{77.668289, 6.46081, 2.405007},{72.452469, 2.045135, 0}
{70.474571, 13.5062, 0},{76.179214, 12.772269, 2.405007},{71.812431, 7.835631, 0}
{68.50074, 18.988321, 0},{73.982307, 18.873981, 2.405007},{70.474571, 13.5062, 0}
{65.986176, 24.153704, 0},{71.18354, 24.623156, 2.405007},{68.50074, 18.988321, 0}
{63.000607, 28.960972, 0},{67.860542, 29.973742, 2.405007},{65.986176, 24.153704, 0}
{59.333607, 33.685009, 0},{63.779102, 35.231693, 2.405007},{63.000607, 28.960972, 0}
{55.212578, 37.939705, 0},{59.192314, 39.967255, 2.405007},{59.333607, 33.685009, 0}
{50.716522, 41.645809, 0},{54.18811, 44.092224, 2.405007},{55.212578, 37.939705, 0}
{45.845627, 44.843819, 0},{48.766705, 47.651676, 2.405007},{50.716522, 41.645809, 0}
{40.675991, 47.533199, 0},{43.012798, 50.645012, 2.405007},{45.845627, 44.843819, 0}
{35.280327, 49.735085, 0},{37.007313, 53.095753, 2.405007},{40.675991, 47.533199, 0}
{29.721289, 51.486053, 0},{30.819992, 55.044617, 2.405007},{35.280327, 49.735085, 0}
{24.156052, 52.807793, 0},{24.625771, 56.515736, 2.405007},{30.819992, 55.044617, 2.405007}
{18.304184, 53.810379, 0},{18.112522, 57.631638, 2.405007},{24.625771, 56.515736, 2.405007}
{12.512952, 54.472748, 0},{11.666764, 58.36887, 2.405007},{18.112522, 57.631638, 2.405007}
{6.696458, 54.856529, 0},{5.192888, 58.796024, 2.405007},{11.666764, 58.36887, 2.405007}
{1.044562, 54.996658, 0},{-1.097787, 58.951988, 2.405007},{5.192888, 58.796024, 2.405007}
{-4.959869, 54.922455, 0},{-7.78084, 58.8694, 2.405007},{-1.097787, 58.951988, 2.405007}
{-10.780882, 54.614597, 0},{-14.259745, 58.526749, 2.405007},{-7.78084, 58.8694, 2.405007}
{-16.581432, 54.039257, 0},{-20.715876, 57.886383, 2.405007},{-14.259745, 58.526749, 2.405007}
{-22.343252, 53.157719, 0},{-27.128897, 56.905212, 2.405007},{-20.715876, 57.886383, 2.405007}
{-28.040388, 51.927097, 0},{-33.469925, 55.535507, 2.405007},{-27.128897, 56.905212, 2.405007}
{-33.637604, 50.302387, 0},{-39.699741, 53.727169, 2.405007},{-33.469925, 55.535507, 2.405007}
{-39.088127, 48.239124, 0},{-45.766285, 51.430717, 2.405007},{-39.699741, 53.727169, 2.405007}
{-44.332336, 45.698132, 0},{-51.603195, 48.602539, 2.405007},{-45.766285, 51.430717, 2.405007}
{-49.441158, 42.555683, 0},{-57.289417, 45.104935, 2.405007},{-51.603195, 48.602539, 2.405007}
{-53.840187, 39.161564, 0},{-62.185627, 41.327209, 2.405007},{-57.289417, 45.104935, 2.405007}
{-58.108719, 35.050774, 0},{-66.936584, 36.751816, 2.405007},{-62.185627, 41.327209, 2.405007}
{-61.838791, 30.57424, 0},{-71.088234, 31.769344, 2.405007},{-66.936584, 36.751816, 2.405007}
{-65.079758, 25.73175, 0},{-74.695496, 26.379555, 2.405007},{-71.088234, 31.769344, 2.405007}
{-67.797714, 20.577553, 0},{-77.720634, 20.642826, 2.405007},{-74.695496, 26.379555, 2.405007}
{-69.883034, 15.361419, 0},{-80.041641, 14.837165, 2.405007},{-77.720634, 20.642826, 2.405007}
{-71.488014, 9.521662, 0},{-81.828018, 8.337398, 2.405007},{-80.041641, 14.837165, 2.405007}
{-72.338478, 3.77916, 0},{-82.774605, 1.945876, 2.405007},{-81.828018, 8.337398, 2.405007}
{-72.452484, -2.04513, 0},{-82.901489, -4.536677, 2.405007},{-82.774605, 1.945876, 2.405007}
{-71.812447, -7.835627, 0},{-82.189117, -10.981617, 2.405007},{-82.901489, -4.536677, 2.405007}
{-70.474564, -13.50619, 0},{-80.700027, -17.29307, 2.405007},{-82.189117, -10.981617, 2.405007}
{-68.500717, -18.988306, 0},{-78.50309, -23.394775, 2.405007},{-80.700027, -17.29307, 2.405007}
{-65.986183, -24.153709, 0},{-75.704369, -29.143974, 2.405007},{-68.500717, -18.988306, 0}
{-63.000595, -28.960966, 0},{-72.381348, -34.494549, 2.405007},{-65.986183, -24.153709, 0}
{-59.333614, -33.685001, 0},{-68.299919, -39.752495, 2.405007},{-63.000595, -28.960966, 0}
{-55.212563, -37.939728, 0},{-63.713108, -44.488091, 2.405007},{-59.333614, -33.685001, 0}
{-58.467983, -48.402988, 37.672276},{-55.212563, -37.939728, 40},{-63.45686, -44.290691, 37.672276}
{-53.063187, -51.951565, 37.672276},{-50.716511, -41.64579, 40},{-58.467983, -48.402988, 37.672276}
{-47.326893, -54.935741, 37.672276},{-45.845631, -44.843819, 40},{-53.063187, -51.951565, 37.672276}
{-41.33979, -57.378971, 37.672276},{-40.675995, -47.533203, 40},{-47.326893, -54.935741, 37.672276}
{-35.171413, -59.321854, 37.672276},{-35.280331, -49.735077, 40},{-41.33979, -57.378971, 37.672276}
{-28.996138, -60.788506, 37.672276},{-29.721296, -51.486034, 40},{-35.171413, -59.321854, 37.672276}
{-22.502836, -61.900982, 37.672276},{-24.156046, -52.807804, 40},{-28.996138, -60.788506, 37.672276}
{-16.076807, -62.635952, 37.672276},{-18.304188, -53.810383, 40},{-22.502836, -61.900982, 37.672276}
{-9.622748, -63.061802, 37.672276},{-12.512955, -54.472748, 40},{-16.076807, -62.635952, 37.672276}
{-3.351335, -63.217297, 37.672276},{-6.696461, -54.856533, 40},{-9.622748, -63.061802, 37.672276}
{3.311271, -63.134991, 37.672276},{-1.04457, -54.996662, 40},{-3.351335, -63.217297, 37.672276}
{9.770338, -62.793339, 37.672276},{4.959869, -54.922489, 40},{3.311271, -63.134991, 37.672276}
{16.206701, -62.154919, 37.672276},{10.780876, -54.614586, 40},{9.770338, -62.793339, 37.672276}
{22.600098, -61.176743, 37.672276},{16.581423, -54.039234, 40},{16.206701, -62.154919, 37.672276}
{28.921719, -59.811245, 37.672276},{22.343246, -53.157688, 40},{22.600098, -61.176743, 37.672276}
{35.132469, -58.008472, 37.672276},{28.040384, -51.927078, 40},{28.921719, -59.811245, 37.672276}
{41.180447, -55.719055, 37.672276},{33.637608, -50.302395, 40},{35.132469, -58.008472, 37.672276}
{46.999496, -52.899548, 37.672276},{39.088131, -48.239136, 40},{41.180447, -55.719055, 37.672276}
{52.668304, -49.412621, 37.672276},{44.332348, -45.698158, 40},{46.999496, -52.899548, 37.672276}
{57.549496, -45.646408, 37.672276},{49.441162, -42.555687, 40},{52.668304, -49.412621, 37.672276}
{62.285954, -41.085083, 37.672276},{53.840164, -39.161518, 40},{57.549496, -45.646408, 37.672276}
{66.424866, -36.117844, 37.672276},{58.10873, -35.050785, 40},{62.285954, -41.085083, 37.672276}
{70.021088, -30.744551, 37.672276},{61.838779, -30.574234, 40},{66.424866, -36.117844, 37.672276}
{73.03698, -25.025389, 37.672276},{65.07975, -25.731743, 40},{70.021088, -30.744551, 37.672276}
{75.350883, -19.237501, 37.672276},{67.797714, -20.577549, 40},{73.03698, -25.025389, 37.672276}
{77.131767, -12.757608, 37.672276},{69.883041, -15.36142, 40},{75.350883, -19.237501, 37.672276}
{78.075478, -6.385667, 37.672276},{71.487999, -9.521644, 40},{77.131767, -12.757608, 37.672276}
{78.201958, 0.077043, 37.672276},{72.338478, -3.779155, 40},{78.075478, -6.385667, 37.672276}
{77.491768, 6.502254, 37.672276},{72.452469, 2.045135, 40},{78.201958, 0.077043, 37.672276}
{76.007256, 12.794394, 37.672276},{71.812431, 7.835631, 40},{77.491768, 6.502254, 37.672276}
{73.817062, 18.877428, 37.672276},{70.474571, 13.5062, 40},{76.007256, 12.794394, 37.672276}
{71.026871, 24.609005, 37.672276},{68.50074, 18.988321, 40},{73.817062, 18.877428, 37.672276}
{67.714043, 29.943213, 37.672276},{65.986176, 24.153704, 40},{71.026871, 24.609005, 37.672276}
{63.645096, 35.185066, 37.672276},{63.000607, 28.960972, 40},{67.714043, 29.943213, 37.672276}
{59.072346, 39.906136, 37.672276},{59.333607, 33.685009, 40},{63.645096, 35.185066, 37.672276}
{54.083462, 44.018475, 37.672276},{55.212578, 37.939705, 40},{59.072346, 39.906136, 37.672276}
{48.67865, 47.567032, 37.672276},{50.716522, 41.645809, 40},{54.083462, 44.018475, 37.672276}
{42.942352, 50.551205, 37.672276},{45.845627, 44.843819, 40},{48.67865, 47.567032, 37.672276}
{36.955254, 52.994446, 37.672276},{40.675991, 47.533199, 40},{42.942352, 50.551205, 37.672276}
{30.786871, 54.937347, 37.672276},{35.280327, 49.735085, 40},{36.955254, 52.994446, 37.672276}
{24.156052, 52.807793, 40},{29.721289, 51.486053, 40},{30.786871, 54.937347, 37.672276}
{18.304184, 53.810379, 40},{24.156052, 52.807793, 40},{24.61161, 56.403961, 37.672276}
{12.512952, 54.472748, 40},{18.304184, 53.810379, 40},{18.118299, 57.516445, 37.672276}
{6.696458, 54.856529, 40},{12.512952, 54.472748, 40},{11.692272, 58.251423, 37.672276}
{1.044562, 54.996658, 40},{6.696458, 54.856529, 40},{5.238213, 58.677269, 37.672276}
{-4.959869, 54.922455, 40},{1.044562, 54.996658, 40},{-1.033206, 58.832756, 37.672276}
{-10.780882, 54.614597, 40},{-4.959869, 54.922455, 40},{-7.695803, 58.750423, 37.672276}
{-16.581432, 54.039257, 40},{-10.780882, 54.614597, 40},{-14.154876, 58.408817, 37.672276}
{-22.343252, 53.157719, 40},{-16.581432, 54.039257, 40},{-20.591244, 57.770412, 37.672276}
{-28.040388, 51.927097, 40},{-22.343252, 53.157719, 40},{-26.984634, 56.792248, 37.672276}
{-33.637604, 50.302387, 40},{-28.040388, 51.927097, 40},{-33.306255, 55.426735, 37.672276}
{-39.088127, 48.239124, 40},{-33.637604, 50.302387, 40},{-39.517002, 53.623932, 37.672276}
{-44.332336, 45.698132, 40},{-39.088127, 48.239124, 40},{-45.564972, 51.334511, 37.672276}
{-49.441158, 42.555683, 40},{-44.332336, 45.698132, 40},{-51.384018, 48.514988, 37.672276}
{-53.840187, 39.161564, 40},{-49.441158, 42.555683, 40},{-57.052834, 45.028088, 37.672276}
{-58.108719, 35.050774, 40},{-53.840187, 39.161564, 40},{-61.934055, 41.261929, 37.672276}
{-61.838791, 30.57424, 40},{-58.108719, 35.050774, 40},{-66.670471, 36.700539, 37.672276}
{-65.079758, 25.73175, 40},{-61.838791, 30.57424, 40},{-70.80941, 31.733318, 37.672276}
{-67.797714, 20.577553, 40},{-65.079758, 25.73175, 40},{-74.405632, 26.360027, 37.672276}
{-69.883034, 15.361419, 40},{-67.797714, 20.577553, 40},{-77.421516, 20.64086, 37.672276}
{-71.488014, 9.521662, 40},{-69.883034, 15.361419, 40},{-79.735413, 14.852968, 37.672276}
{-72.338478, 3.77916, 40},{-71.488014, 9.521662, 40},{-81.516319, 8.373096, 37.672276}
{-72.452484, -2.04513, 40},{-72.338478, 3.77916, 40},{-82.460007, 2.00114, 37.672276}
{-71.812447, -7.835627, 40},{-72.452484, -2.04513, 40},{-82.58651, -4.46157, 37.672276}
{-70.474564, -13.50619, 40},{-71.812447, -7.835627, 40},{-81.876312, -10.886782, 37.672276}
